"","season","taxa","Region","Yc_sd1","Yc_mean1","year","mean_LogM","Anomaly_yr","date"
"436","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1989,5.53074218892939,0.806272850267941,1989-10-07
"437","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1990,5.70624534214605,1.09299069905417,1990-10-16
"438","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1991,5.64797478405017,0.997794636997098,1991-10-07
"439","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1992,5.11777935733351,0.131619360950488,1992-10-14
"440","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1993,5.42846187693841,0.639178467689911,1993-10-11
"441","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1994,5.39642124904614,0.586833995612581,1994-10-08
"442","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1995,5.42421473985929,0.632239959836879,1995-09-27
"443","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1996,5.67236557918085,1.03764164932639,1996-11-10
"444","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1997,5.6101620014194,0.936020250076939,1997-10-07
"445","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1998,5.44998004334602,0.674332493524402,1998-10-15
"446","fall","ctyp","GOM",0.612111014224014,5.03721369681059,1999,5.59578018504326,0.912524812089487,1999-10-25
"447","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2000,5.78609706228267,1.22344370231837,2000-09-27
"448","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2001,4.45009857614914,-0.95916444406044,2001-09-27
"449","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2002,4.87059157129204,-0.272208997463931,2002-10-07
"450","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2003,4.06785556555083,-1.58363125108709,2003-10-29
"451","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2004,3.15804403058504,-3.06998178852868,2004-10-09
"452","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2005,3.22735537630289,-2.9567484956991,2005-11-01
"453","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2006,4.68626418558741,-0.573342911772451,2006-10-18
"454","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2007,3.83730893287308,-1.96027311395247,2007-10-23
"455","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2008,4.79539512574887,-0.395056722461175,2008-10-30
"456","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2009,4.8060912377562,-0.377582584994639,2009-11-19
"457","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2010,4.8440896160341,-0.315504992213411,2010-11-14
"458","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2011,4.57346837267462,-0.757616369187326,2011-11-14
"459","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2012,5.47633352913525,0.717385935100901,2012-10-18
"460","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2013,5.32523618037821,0.470539619243337,2013-09-02
"461","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2014,4.9808094337035,-0.0921471135078241,2014-10-21
"462","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2015,5.7088828485388,1.09729956841195,2015-10-19
"463","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2016,5.31760347764189,0.458070144656291,2016-10-25
"464","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2017,5.15981892413854,0.200299005374673,2017-11-01
"465","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2018,5.38858871389888,0.574038056697503,2018-11-09
"466","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2019,5.17037766709192,0.217548724311295,2019-10-31
"467","fall","ctyp","GOM",0.612111014224014,5.03721369681059,2021,5.4486314506697,0.672129310368111,2021-10-16
"468","spring","ctyp","GB",0.857688869750248,2.94089024832029,1977,1.72987757003658,-1.41194869257933,1977-04-24
"469","spring","ctyp","GB",0.857688869750248,2.94089024832029,1978,1.51513717232173,-1.66231966658693,1978-04-26
"470","spring","ctyp","GB",0.857688869750248,2.94089024832029,1979,3.57143974670271,0.735172765581108,1979-04-16
"471","spring","ctyp","GB",0.857688869750248,2.94089024832029,1980,3.20208121200348,0.304528801637885,1980-03-28
"472","spring","ctyp","GB",0.857688869750248,2.94089024832029,1981,2.93491121615267,-0.00697109683766771,1981-03-06
"473","spring","ctyp","GB",0.857688869750248,2.94089024832029,1982,3.92724212953767,1.15001128731518,1982-03-03
"474","spring","ctyp","GB",0.857688869750248,2.94089024832029,1983,2.62765817657732,-0.365204776219347,1983-04-19
"475","spring","ctyp","GB",0.857688869750248,2.94089024832029,1984,2.11161180994684,-0.966875597458696,1984-04-11
"476","spring","ctyp","GB",0.857688869750248,2.94089024832029,1985,2.41154585238867,-0.617175312168562,1985-03-27
"477","spring","ctyp","GB",0.857688869750248,2.94089024832029,1986,2.81591812040509,-0.145707997763323,1986-04-08
"478","spring","ctyp","GB",0.857688869750248,2.94089024832029,1987,2.46035217711889,-0.560270848963359,1987-04-21
"479","spring","ctyp","GB",0.857688869750248,2.94089024832029,1988,2.22038218935807,-0.840057606404552,1988-03-29
"480","spring","ctyp","GB",0.857688869750248,2.94089024832029,1989,2.1855278853072,-0.880695074465685,1989-03-26
"481","spring","ctyp","GB",0.857688869750248,2.94089024832029,1990,3.02495056805318,0.0980079405220383,1990-03-01
"482","spring","ctyp","GB",0.857688869750248,2.94089024832029,1992,3.44070749737851,0.582748904277804,1992-04-08
"483","spring","ctyp","GB",0.857688869750248,2.94089024832029,1993,3.1805967093731,0.279479505339295,1993-04-06
"484","spring","ctyp","GB",0.857688869750248,2.94089024832029,1994,2.79647895810699,-0.168372582770425,1994-04-06
"485","spring","ctyp","GB",0.857688869750248,2.94089024832029,1995,3.75934786700603,0.954259344561703,1995-03-02
"486","spring","ctyp","GB",0.857688869750248,2.94089024832029,1996,2.87849624178733,-0.0727466669249519,1996-04-23
"487","spring","ctyp","GB",0.857688869750248,2.94089024832029,1997,3.12104665182669,0.210048666667274,1997-03-25
"488","spring","ctyp","GB",0.857688869750248,2.94089024832029,1998,4.10016759483136,1.35162922989621,1998-04-06
"489","spring","ctyp","GB",0.857688869750248,2.94089024832029,1999,4.03219428125165,1.27237751522781,1999-04-06
"490","spring","ctyp","GB",0.857688869750248,2.94089024832029,2000,4.52040754451136,1.84159705447853,2000-04-07
"491","spring","ctyp","GB",0.857688869750248,2.94089024832029,2001,4.64440311936696,1.98616646563541,2001-04-11
"492","spring","ctyp","GB",0.857688869750248,2.94089024832029,2002,2.20458992613128,-0.858470184419445,2002-03-01
"493","spring","ctyp","GB",0.857688869750248,2.94089024832029,2003,1.91321809793529,-1.19818757900432,2003-04-04
"494","spring","ctyp","GB",0.857688869750248,2.94089024832029,2004,1.88795775424625,-1.22763921884709,2004-04-01
"495","spring","ctyp","GB",0.857688869750248,2.94089024832029,2005,1.66076474185273,-1.49252899462286,2005-04-04
"496","spring","ctyp","GB",0.857688869750248,2.94089024832029,2006,2.13265043798719,-0.942346157025966,2006-03-01
"497","spring","ctyp","GB",0.857688869750248,2.94089024832029,2007,2.44193270652553,-0.581746550984213,2007-04-11
"498","spring","ctyp","GB",0.857688869750248,2.94089024832029,2008,2.28808623088255,-0.761119842476006,2008-04-04
"499","spring","ctyp","GB",0.857688869750248,2.94089024832029,2009,2.39691615917629,-0.634232421953186,2009-04-18
"500","spring","ctyp","GB",0.857688869750248,2.94089024832029,2010,1.94410245523617,-1.16217876696286,2010-04-02
"501","spring","ctyp","GB",0.857688869750248,2.94089024832029,2011,1.82906669970317,-1.29630171013047,2011-04-23
"502","spring","ctyp","GB",0.857688869750248,2.94089024832029,2012,4.66438230317699,2.00946067466,2012-04-11
"503","spring","ctyp","GB",0.857688869750248,2.94089024832029,2013,4.0165047863696,1.25408475728794,2013-04-13
"504","spring","ctyp","GB",0.857688869750248,2.94089024832029,2014,3.46240517565691,0.608046747171252,2014-03-02
"505","spring","ctyp","GB",0.857688869750248,2.94089024832029,2015,2.95728994509711,0.0191207993425354,2015-04-11
"506","spring","ctyp","GB",0.857688869750248,2.94089024832029,2016,3.713359778768,0.900640730796296,2016-05-29
"507","spring","ctyp","GB",0.857688869750248,2.94089024832029,2017,3.29225999620307,0.409670406455315,2017-05-23
"508","spring","ctyp","GB",0.857688869750248,2.94089024832029,2018,3.9283930649163,1.15135319044489,2018-04-23
"509","spring","ctyp","GB",0.857688869750248,2.94089024832029,2019,3.04395264416793,0.120162916277158,2019-04-13
"510","spring","ctyp","GB",0.857688869750248,2.94089024832029,2021,3.46796548238982,0.614529641993624,2021-05-20
"511","summer","ctyp","GB",0.857416953740952,3.89100207936451,1977,2.90472474984992,-1.15028904573371,1977-06-12
"512","summer","ctyp","GB",0.857416953740952,3.89100207936451,1978,3.46321396720281,-0.498926584429245,1978-07-12
"513","summer","ctyp","GB",0.857416953740952,3.89100207936451,1979,4.66027042875291,0.897192837197866,1979-07-12
"514","summer","ctyp","GB",0.857416953740952,3.89100207936451,1980,3.82275198317454,-0.0795996578936222,1980-06-11
"515","summer","ctyp","GB",0.857416953740952,3.89100207936451,1981,3.67890664799155,-0.247365567531156,1981-07-17
"516","summer","ctyp","GB",0.857416953740952,3.89100207936451,1982,3.8770072115251,-0.0163221263334617,1982-07-19
"517","summer","ctyp","GB",0.857416953740952,3.89100207936451,1983,3.19404099991158,-0.81286132308448,1983-06-13
"518","summer","ctyp","GB",0.857416953740952,3.89100207936451,1984,4.06732218255509,0.205641027298657,1984-08-10
"519","summer","ctyp","GB",0.857416953740952,3.89100207936451,1985,4.40793824028761,0.602899392958914,1985-08-27
"520","summer","ctyp","GB",0.857416953740952,3.89100207936451,1986,3.48607677176609,-0.472261839274006,1986-08-24
"521","summer","ctyp","GB",0.857416953740952,3.89100207936451,1987,2.82999802417784,-1.23744235585436,1987-08-07
"522","summer","ctyp","GB",0.857416953740952,3.89100207936451,1988,3.5847286031027,-0.357204828905618,1988-08-05
"523","summer","ctyp","GB",0.857416953740952,3.89100207936451,1991,4.91939501088423,1.19940820744538,1991-07-28
"524","summer","ctyp","GB",0.857416953740952,3.89100207936451,1992,3.75665596669247,-0.156687026173071,1992-06-03
"525","summer","ctyp","GB",0.857416953740952,3.89100207936451,1994,2.86196457339685,-1.20015997056965,1994-06-03
"526","summer","ctyp","GB",0.857416953740952,3.89100207936451,1995,4.40864024710838,0.603718139098351,1995-08-03
"527","summer","ctyp","GB",0.857416953740952,3.89100207936451,1996,4.56511868838011,0.786217960905007,1996-08-21
"528","summer","ctyp","GB",0.857416953740952,3.89100207936451,1997,4.08966840122845,0.231703281579804,1997-06-03
"529","summer","ctyp","GB",0.857416953740952,3.89100207936451,1998,4.94235341574287,1.22618445062378,1998-06-01
"530","summer","ctyp","GB",0.857416953740952,3.89100207936451,1999,4.55904294218134,0.779131856329802,1999-06-03
"531","summer","ctyp","GB",0.857416953740952,3.89100207936451,2000,4.58263225113176,0.806643918982045,2000-08-24
"532","summer","ctyp","GB",0.857416953740952,3.89100207936451,2001,5.05778029262806,1.36080609110053,2001-08-21
"533","summer","ctyp","GB",0.857416953740952,3.89100207936451,2002,4.79239910309352,1.05129367899267,2002-06-02
"534","summer","ctyp","GB",0.857416953740952,3.89100207936451,2003,4.37414246431955,0.563483592022616,2003-08-21
"535","summer","ctyp","GB",0.857416953740952,3.89100207936451,2004,2.82079438723079,-1.24817649973487,2004-06-03
"536","summer","ctyp","GB",0.857416953740952,3.89100207936451,2005,1.3240414065403,-2.99383008654591,2005-06-03
"537","summer","ctyp","GB",0.857416953740952,3.89100207936451,2006,3.33442235106553,-0.649135436231577,2006-06-08
"538","summer","ctyp","GB",0.857416953740952,3.89100207936451,2007,3.45526269814658,-0.50820009951608,2007-06-01
"539","summer","ctyp","GB",0.857416953740952,3.89100207936451,2008,4.07817529372424,0.21829894258923,2008-08-20
"540","summer","ctyp","GB",0.857416953740952,3.89100207936451,2009,3.11011415065887,-0.91074467946848,2009-06-05
"541","summer","ctyp","GB",0.857416953740952,3.89100207936451,2010,3.78175702079801,-0.127411824655279,2010-06-04
"542","summer","ctyp","GB",0.857416953740952,3.89100207936451,2011,1.95903678961111,-2.253238965388,2011-06-09
"543","summer","ctyp","GB",0.857416953740952,3.89100207936451,2012,5.04125693901176,1.34153500770964,2012-06-11
"544","summer","ctyp","GB",0.857416953740952,3.89100207936451,2013,4.40238195327264,0.596419130362367,2013-08-26
"545","summer","ctyp","GB",0.857416953740952,3.89100207936451,2016,5.1381005784852,1.45448313528155,2016-06-01
"546","summer","ctyp","GB",0.857416953740952,3.89100207936451,2017,3.39847163372252,-0.574435160738375,2017-06-01
"547","summer","ctyp","GB",0.857416953740952,3.89100207936451,2018,4.37618664345831,0.565867705294277,2018-08-24
"548","summer","ctyp","GB",0.857416953740952,3.89100207936451,2019,4.20673081673479,0.368232440462875,2019-08-25
"549","summer","ctyp","GB",0.857416953740952,3.89100207936451,2021,4.43557526566996,0.635132281825606,2021-08-09
"550","winter","ctyp","GB",0.77222770671988,4.00678693408461,1977,1.99444565441274,-2.60589106316776,1977-12-01
"551","winter","ctyp","GB",0.77222770671988,4.00678693408461,1978,2.87431338386903,-1.46650209563949,1978-02-16
"552","winter","ctyp","GB",0.77222770671988,4.00678693408461,1979,4.9267697970258,1.19133625345937,1979-12-15
"553","winter","ctyp","GB",0.77222770671988,4.00678693408461,1980,4.42929462034252,0.547128369755807,1980-12-10
"554","winter","ctyp","GB",0.77222770671988,4.00678693408461,1981,4.07239553136053,0.0849601700444042,1981-02-24
"555","winter","ctyp","GB",0.77222770671988,4.00678693408461,1983,4.29665470594816,0.375365671732752,1983-01-19
"556","winter","ctyp","GB",0.77222770671988,4.00678693408461,1984,4.08627768843001,0.102936936416133,1984-01-17
"557","winter","ctyp","GB",0.77222770671988,4.00678693408461,1985,4.04329639381505,0.0472781012811785,1985-01-11
"558","winter","ctyp","GB",0.77222770671988,4.00678693408461,1986,3.53161394337735,-0.615327560216155,1986-01-30
"559","winter","ctyp","GB",0.77222770671988,4.00678693408461,1987,3.29593658553143,-0.920519093484213,1987-02-07
"560","winter","ctyp","GB",0.77222770671988,4.00678693408461,1988,5.14801727973208,1.47784175019435,1988-12-06
"561","winter","ctyp","GB",0.77222770671988,4.00678693408461,1989,4.6678002992277,0.85598245101929,1989-01-19
"562","winter","ctyp","GB",0.77222770671988,4.00678693408461,1990,4.62708938946319,0.803263661716282,1990-01-11
"563","winter","ctyp","GB",0.77222770671988,4.00678693408461,1991,4.82484309781889,1.05934578184077,1991-01-15
"564","winter","ctyp","GB",0.77222770671988,4.00678693408461,1992,4.52801263851515,0.67496374436564,1992-01-13
"565","winter","ctyp","GB",0.77222770671988,4.00678693408461,1993,4.95120771043036,1.22298224749962,1993-02-25
"566","winter","ctyp","GB",0.77222770671988,4.00678693408461,1994,4.75752428989464,0.972170966254067,1994-01-11
"567","winter","ctyp","GB",0.77222770671988,4.00678693408461,1995,4.32351067513101,0.410142938786436,1995-01-09
"568","winter","ctyp","GB",0.77222770671988,4.00678693408461,1996,4.81078876255951,1.04114605249012,1996-02-28
"569","winter","ctyp","GB",0.77222770671988,4.00678693408461,1997,4.74382172763719,0.954426767051922,1997-02-24
"570","winter","ctyp","GB",0.77222770671988,4.00678693408461,1998,4.01740076291128,0.0137444289220733,1998-02-22
"571","winter","ctyp","GB",0.77222770671988,4.00678693408461,1999,4.24775789615863,0.312046511640418,1999-02-18
"572","winter","ctyp","GB",0.77222770671988,4.00678693408461,2000,4.02594606821872,0.0248102133184098,2000-02-29
"573","winter","ctyp","GB",0.77222770671988,4.00678693408461,2001,4.83034291026935,1.06646779054702,2001-02-19
"574","winter","ctyp","GB",0.77222770671988,4.00678693408461,2002,3.26089351953363,-0.965898281116131,2002-01-27
"575","winter","ctyp","GB",0.77222770671988,4.00678693408461,2003,3.23142025080743,-1.00406483285951,2003-01-27
"576","winter","ctyp","GB",0.77222770671988,4.00678693408461,2005,3.08175508945217,-1.1978744566957,2005-02-01
"577","winter","ctyp","GB",0.77222770671988,4.00678693408461,2006,2.70426272467419,-1.68671001839992,2006-02-03
"578","winter","ctyp","GB",0.77222770671988,4.00678693408461,2007,4.00129288315581,-0.00711454779592591,2007-02-07
"579","winter","ctyp","GB",0.77222770671988,4.00678693408461,2008,3.04365685067657,-1.24720995507794,2008-02-01
"580","winter","ctyp","GB",0.77222770671988,4.00678693408461,2009,2.95916969248227,-1.3566170087994,2009-02-05
"581","winter","ctyp","GB",0.77222770671988,4.00678693408461,2010,3.02315138740645,-1.2737636038161,2010-02-14
"582","winter","ctyp","GB",0.77222770671988,4.00678693408461,2011,4.17648130249604,0.219746542288964,2011-02-11
"583","winter","ctyp","GB",0.77222770671988,4.00678693408461,2012,3.88129742836809,-0.162503241756962,2012-02-03
"584","winter","ctyp","GB",0.77222770671988,4.00678693408461,2013,4.59115216005083,0.756726572850348,2013-02-23
"585","winter","ctyp","GB",0.77222770671988,4.00678693408461,2017,4.23473452586219,0.295181835349849,2017-02-18
"586","fall","ctyp","GB",0.431921516725939,5.02995218180088,1977,5.12402429124792,0.217799081092604,1977-11-02
"587","fall","ctyp","GB",0.431921516725939,5.02995218180088,1978,5.23977332596704,0.485785347663738,1978-09-01
"588","fall","ctyp","GB",0.431921516725939,5.02995218180088,1979,5.27768219926423,0.573553314364146,1979-10-23
"589","fall","ctyp","GB",0.431921516725939,5.02995218180088,1980,5.25634218301252,0.52414615258744,1980-10-18
"590","fall","ctyp","GB",0.431921516725939,5.02995218180088,1981,5.02870357040218,-0.00289082935291757,1981-09-01
"591","fall","ctyp","GB",0.431921516725939,5.02995218180088,1982,4.63699160527385,-0.90979625073036,1982-10-20
"592","fall","ctyp","GB",0.431921516725939,5.02995218180088,1983,4.36832708583467,-1.53181786585091,1983-10-11
"593","fall","ctyp","GB",0.431921516725939,5.02995218180088,1984,4.89617281017755,-0.309730741449071,1984-10-07
"594","fall","ctyp","GB",0.431921516725939,5.02995218180088,1985,5.02176255944089,-0.0189609038745512,1985-10-23
"595","fall","ctyp","GB",0.431921516725939,5.02995218180088,1986,4.15514957590514,-2.02537399045767,1986-10-17
"596","fall","ctyp","GB",0.431921516725939,5.02995218180088,1987,4.38722194773495,-1.48807181206893,1987-10-03
"597","fall","ctyp","GB",0.431921516725939,5.02995218180088,1988,5.01862661010711,-0.0262213648896747,1988-10-11
"598","fall","ctyp","GB",0.431921516725939,5.02995218180088,1989,5.64120119930532,1.41518538399716,1989-10-09
"599","fall","ctyp","GB",0.431921516725939,5.02995218180088,1990,5.49487797198522,1.07641266336665,1990-10-07
"600","fall","ctyp","GB",0.431921516725939,5.02995218180088,1991,5.03659841558884,0.0153875959649747,1991-10-06
"601","fall","ctyp","GB",0.431921516725939,5.02995218180088,1992,4.67977603830904,-0.81074021536657,1992-10-11
"602","fall","ctyp","GB",0.431921516725939,5.02995218180088,1993,5.46220575297825,1.0007687842318,1993-10-07
"603","fall","ctyp","GB",0.431921516725939,5.02995218180088,1994,5.66233041192667,1.46410448573934,1994-10-05
"604","fall","ctyp","GB",0.431921516725939,5.02995218180088,1995,5.25725725836174,0.526264767460248,1995-10-03
"605","fall","ctyp","GB",0.431921516725939,5.02995218180088,1996,5.56263914128442,1.23329572354123,1996-11-10
"606","fall","ctyp","GB",0.431921516725939,5.02995218180088,1997,5.58559368665583,1.28644090034419,1997-10-08
"607","fall","ctyp","GB",0.431921516725939,5.02995218180088,1998,5.34542364716237,0.730390714852167,1998-10-12
"608","fall","ctyp","GB",0.431921516725939,5.02995218180088,1999,5.28411902242194,0.58845607541781,1999-10-13
"609","fall","ctyp","GB",0.431921516725939,5.02995218180088,2000,5.42176381204428,0.907136169583345,2000-09-25
"610","fall","ctyp","GB",0.431921516725939,5.02995218180088,2001,4.68451682021145,-0.799764189123774,2001-09-26
"611","fall","ctyp","GB",0.431921516725939,5.02995218180088,2002,4.87545593557066,-0.357695183609594,2002-10-04
"612","fall","ctyp","GB",0.431921516725939,5.02995218180088,2003,4.6429673419464,-0.89596101344503,2003-09-22
"613","fall","ctyp","GB",0.431921516725939,5.02995218180088,2004,4.11316465330258,-2.12257897093841,2004-10-09
"614","fall","ctyp","GB",0.431921516725939,5.02995218180088,2005,3.92366290849974,-2.56132012520946,2005-10-11
"615","fall","ctyp","GB",0.431921516725939,5.02995218180088,2006,4.99480622437749,-0.0813711659697108,2006-09-28
"616","fall","ctyp","GB",0.431921516725939,5.02995218180088,2007,4.78738380722443,-0.561602895857506,2007-10-07
"617","fall","ctyp","GB",0.431921516725939,5.02995218180088,2008,4.7185847892053,-0.720888820163023,2008-11-04
"618","fall","ctyp","GB",0.431921516725939,5.02995218180088,2009,4.76120178267257,-0.622220446819829,2009-11-19
"619","fall","ctyp","GB",0.431921516725939,5.02995218180088,2010,5.08571103211491,0.129094865976336,2010-11-14
"620","fall","ctyp","GB",0.431921516725939,5.02995218180088,2011,5.12631955534857,0.223113157867588,2011-11-13
"621","fall","ctyp","GB",0.431921516725939,5.02995218180088,2012,5.22434892702358,0.450074232689916,2012-10-14
"622","fall","ctyp","GB",0.431921516725939,5.02995218180088,2013,5.05404870185063,0.0557891170423838,2013-11-22
"623","fall","ctyp","GB",0.431921516725939,5.02995218180088,2014,5.2253553384458,0.452404312075305,2014-10-11
"624","fall","ctyp","GB",0.431921516725939,5.02995218180088,2015,5.38977922281272,0.833084315269607,2015-10-21
"625","fall","ctyp","GB",0.431921516725939,5.02995218180088,2016,4.51326828945787,-1.19624485545336,2016-10-16
"626","fall","ctyp","GB",0.431921516725939,5.02995218180088,2017,5.50995909145002,1.1113290055279,2017-11-02
"627","fall","ctyp","GB",0.431921516725939,5.02995218180088,2018,5.22295628274213,0.446849933303303,2018-09-29
"628","fall","ctyp","GB",0.431921516725939,5.02995218180088,2019,4.91596807781196,-0.263900036406967,2019-10-29
"629","fall","ctyp","GB",0.431921516725939,5.02995218180088,2021,5.70387309477807,1.56028557707811,2021-10-15
"630","spring","calfin","MAB",0.491202363239484,3.15827047058747,1977,3.53790864900257,0.772875309294894,1977-03-26
"631","spring","calfin","MAB",0.491202363239484,3.15827047058747,1978,3.46166816693882,0.617663348259248,1978-04-18
"632","spring","calfin","MAB",0.491202363239484,3.15827047058747,1979,2.65630211599943,-1.021917629381,1979-03-02
"633","spring","calfin","MAB",0.491202363239484,3.15827047058747,1980,2.88525186281383,-0.555816967111231,1980-03-01
"634","spring","calfin","MAB",0.491202363239484,3.15827047058747,1981,3.09644322536006,-0.125869193339497,1981-03-21
"635","spring","calfin","MAB",0.491202363239484,3.15827047058747,1982,3.15842261919829,0.000309747310280623,1982-03-22
"636","spring","calfin","MAB",0.491202363239484,3.15827047058747,1983,3.13292928253332,-0.0515901183516686,1983-03-01
"637","spring","calfin","MAB",0.491202363239484,3.15827047058747,1984,3.10279928740894,-0.112929389860201,1984-03-21
"638","spring","calfin","MAB",0.491202363239484,3.15827047058747,1985,2.55194329965442,-1.23437348088945,1985-03-07
"639","spring","calfin","MAB",0.491202363239484,3.15827047058747,1986,3.44421039167712,0.582122445836528,1986-03-04
"640","spring","calfin","MAB",0.491202363239484,3.15827047058747,1987,4.10027795945847,1.91775846243584,1987-04-17
"641","spring","calfin","MAB",0.491202363239484,3.15827047058747,1988,3.65838629010873,1.01814619991441,1988-03-14
"642","spring","calfin","MAB",0.491202363239484,3.15827047058747,1990,3.42225931546429,0.537433987767918,1990-03-08
"643","spring","calfin","MAB",0.491202363239484,3.15827047058747,1992,2.54318199931674,-1.25220991856435,1992-03-06
"644","spring","calfin","MAB",0.491202363239484,3.15827047058747,1993,3.88309261426281,1.47560801396625,1993-04-11
"645","spring","calfin","MAB",0.491202363239484,3.15827047058747,1995,2.92650550306335,-0.471831947215456,1995-03-07
"646","spring","calfin","MAB",0.491202363239484,3.15827047058747,1996,3.12585674263964,-0.0659885423475116,1996-03-20
"647","spring","calfin","MAB",0.491202363239484,3.15827047058747,1997,2.39301095161629,-1.55793126467122,1997-03-07
"648","spring","calfin","MAB",0.491202363239484,3.15827047058747,1998,3.66070619305394,1.02286910664049,1998-03-03
"649","spring","calfin","MAB",0.491202363239484,3.15827047058747,1999,2.44378874466097,-1.45455677618178,1999-03-03
"650","spring","calfin","MAB",0.491202363239484,3.15827047058747,2000,3.24384278921095,0.174209908232394,2000-03-20
"651","spring","calfin","MAB",0.491202363239484,3.15827047058747,2001,2.81811656645166,-0.692492401487009,2001-03-01
"652","spring","calfin","MAB",0.491202363239484,3.15827047058747,2002,2.60443697786679,-1.12750575764363,2002-03-12
"653","spring","calfin","MAB",0.491202363239484,3.15827047058747,2003,2.95843849701942,-0.40682209313929,2003-03-06
"654","spring","calfin","MAB",0.491202363239484,3.15827047058747,2004,4.20808218976115,2.13722855942745,2004-03-19
"655","spring","calfin","MAB",0.491202363239484,3.15827047058747,2005,4.09097784499074,1.89882509573459,2005-03-17
"656","spring","calfin","MAB",0.491202363239484,3.15827047058747,2006,3.19354567701426,0.0718139998231102,2006-03-15
"657","spring","calfin","MAB",0.491202363239484,3.15827047058747,2007,2.85359625628357,-0.620262110089561,2007-03-21
"658","spring","calfin","MAB",0.491202363239484,3.15827047058747,2008,2.89600168582802,-0.533932253562026,2008-03-25
"659","spring","calfin","MAB",0.491202363239484,3.15827047058747,2009,3.00359497201685,-0.314891600990125,2009-05-29
"660","spring","calfin","MAB",0.491202363239484,3.15827047058747,2010,3.51557273351274,0.727403387412184,2010-05-28
"661","spring","calfin","MAB",0.491202363239484,3.15827047058747,2011,2.98755017943325,-0.347555923852483,2011-03-03
"662","spring","calfin","MAB",0.491202363239484,3.15827047058747,2012,2.42788616634802,-1.48693157627044,2012-03-01
"663","spring","calfin","MAB",0.491202363239484,3.15827047058747,2013,3.40542964250824,0.503171789098804,2013-03-15
"664","spring","calfin","MAB",0.491202363239484,3.15827047058747,2014,4.1013596680418,1.91996062729554,2014-04-02
"665","spring","calfin","MAB",0.491202363239484,3.15827047058747,2015,2.76230422899919,-0.806116320322405,2015-03-15
"666","spring","calfin","MAB",0.491202363239484,3.15827047058747,2016,2.91755774663911,-0.490047976074179,2016-05-24
"667","spring","calfin","MAB",0.491202363239484,3.15827047058747,2017,2.51298494631534,-1.31368570789534,2017-05-20
"668","spring","calfin","MAB",0.491202363239484,3.15827047058747,2018,3.52963260114027,0.756026758714396,2018-03-14
"669","spring","calfin","MAB",0.491202363239484,3.15827047058747,2019,3.50153333262864,0.698821682732444,2019-03-11
"670","spring","calfin","MAB",0.491202363239484,3.15827047058747,2020,3.21773949540324,0.121068279117339,2020-03-15
"671","spring","calfin","MAB",0.491202363239484,3.15827047058747,2021,2.71223035302841,-0.90805775977424,2021-05-16
"672","summer","calfin","MAB",0.737855586932091,3.02254135506403,1977,2.24330017570992,-1.05608901410382,1977-08-19
"673","summer","calfin","MAB",0.737855586932091,3.02254135506403,1978,2.33180168652146,-0.936144796862721,1978-06-24
"674","summer","calfin","MAB",0.737855586932091,3.02254135506403,1979,2.24982603925177,-1.04724464989838,1979-07-04
"675","summer","calfin","MAB",0.737855586932091,3.02254135506403,1980,2.31842922354758,-0.954268211811014,1980-07-17
"676","summer","calfin","MAB",0.737855586932091,3.02254135506403,1981,1.9350212085504,-1.47389294839577,1981-07-12
"677","summer","calfin","MAB",0.737855586932091,3.02254135506403,1982,2.9981099826482,-0.0331113199500372,1982-06-03
"678","summer","calfin","MAB",0.737855586932091,3.02254135506403,1983,2.31289192806023,-0.961772790735964,1983-06-01
"679","summer","calfin","MAB",0.737855586932091,3.02254135506403,1984,2.25122308044557,-1.04535126965089,1984-07-11
"680","summer","calfin","MAB",0.737855586932091,3.02254135506403,1985,2.63957820998092,-0.519021813842225,1985-07-28
"681","summer","calfin","MAB",0.737855586932091,3.02254135506403,1986,3.2250466644118,0.274451143196958,1986-08-10
